Wall time,Step,Value
1684432119.6433954,1590,0.3408203125
1684432140.649119,1600,0.58154296875
1684432161.4858108,1610,0.301513671875
1684432182.3674955,1620,0.2471923828125
1684432203.2572782,1630,0.34521484375
1684432224.2210047,1640,0.322509765625
1684432245.0827236,1650,0.425537109375
1684432265.959014,1660,0.302490234375
1684432287.0221794,1670,0.269775390625
1684432308.30728,1680,0.2288818359375
1684432329.2154684,1690,0.5625
1684432350.3579361,1700,0.488525390625
1684432371.2527199,1710,0.28271484375
1684432392.3417587,1720,0.404052734375
1684432413.21348,1730,0.58154296875
1684432434.2602684,1740,0.5595703125
1684432455.0971465,1750,0.310791015625
1684432476.1227872,1760,0.42529296875
1684432497.2229767,1770,0.25390625
1684432518.1825993,1780,0.302734375
1684432539.0422263,1790,0.337646484375
1684432559.9907174,1800,0.45947265625
1684432581.1216989,1810,0.359130859375
1684432602.087689,1820,0.43115234375
1684432622.9258409,1830,0.328125
1684432643.9697487,1840,0.291015625
1684432664.7719207,1850,0.057037353515625
1684432685.7421157,1860,0.220703125
1684432706.536301,1870,0.60009765625
1684432727.6008356,1880,0.396240234375
1684432748.5506923,1890,0.315185546875
1684432769.670812,1900,0.6005859375
1684432790.6316185,1910,0.284423828125
1684432811.8080635,1920,0.2125244140625
1684432832.64931,1930,0.335205078125
1684432853.5705519,1940,0.382080078125
1684432874.475237,1950,0.1209716796875
1684432895.5186713,1960,0.10797119140625
1684432916.430452,1970,0.24462890625
1684432937.343989,1980,0.364501953125
1684432958.2571988,1990,0.490478515625
1684432979.108102,2000,0.1741943359375
1684433000.3803742,2010,0.403564453125
1684433021.3279579,2020,0.264404296875
1684433042.3514411,2030,0.27392578125
1684433063.532907,2040,0.568359375
1684433084.4670792,2050,0.06304931640625
1684433105.3127887,2060,0.19189453125
1684433126.4908383,2070,0.26953125
1684433147.3700676,2080,0.2496337890625
1684433168.2480972,2090,0.1685791015625
1684433189.20627,2100,0.348876953125
1684433210.205329,2110,0.572265625
1684433231.072823,2120,0.32763671875
1684433251.0115755,2130,0.263671875
1684433271.8409314,2140,0.407958984375
1684433292.9926035,2150,0.344970703125
1684433313.8341403,2160,0.281005859375
1684433334.746087,2170,0.1182861328125
1684433355.5920749,2180,0.193359375
1684433376.6906672,2190,0.12237548828125
1684433397.597967,2200,0.323974609375
1684433418.5958223,2210,0.7822265625
1684433439.6124473,2220,0.358642578125
1684433460.816591,2230,0.2313232421875
1684433481.7537243,2240,0.2379150390625
1684433502.6945252,2250,0.1724853515625
1684433523.782509,2260,0.29638671875
1684433544.6797125,2270,0.2193603515625
1684433565.6601417,2280,0.26318359375
1684433586.839322,2290,0.2607421875
1684433607.872034,2300,0.286376953125
1684433628.8885245,2310,0.1864013671875
1684433649.8043792,2320,0.423828125
1684433670.705585,2330,0.02960205078125
1684433691.5523639,2340,0.171142578125
1684433712.4610934,2350,0.400390625
1684433733.8027453,2360,0.27783203125
1684433754.8007944,2370,0.3349609375
1684433775.779436,2380,0.59423828125
1684433796.6573691,2390,0.329833984375
1684433817.6759844,2400,0.239501953125
1684433838.5350504,2410,0.2305908203125
1684433859.667327,2420,0.260009765625
1684433880.4952385,2430,0.2349853515625
1684433901.5161252,2440,0.396240234375
1684433922.3018944,2450,0.383544921875
1684433943.5090775,2460,0.499755859375
1684433964.4913774,2470,0.1671142578125
1684433985.6413426,2480,0.51611328125
1684434006.4520512,2490,0.414794921875
1684434027.5263953,2500,0.30517578125
1684434048.3025937,2510,0.455322265625
1684434069.4019518,2520,0.447265625
1684434090.348283,2530,0.19970703125
1684434111.4070559,2540,0.242919921875
1684434132.4050846,2550,0.201904296875
1684434153.3221753,2560,0.07696533203125
1684434174.19238,2570,0.333251953125
1684434195.1086404,2580,0.273193359375
1684434215.9351192,2590,0.257080078125
1684434237.2737646,2600,0.359619140625
1684434258.2425537,2610,0.1734619140625
1684434279.2919266,2620,0.282958984375
1684434300.1967115,2630,0.42529296875
1684434321.1375113,2640,0.1634521484375
1684434342.2473536,2650,0.51611328125
1684434363.2400568,2660,0.35693359375
1684434384.1905363,2670,0.210205078125
1684434405.1508818,2680,0.08660888671875
1684434424.9467087,2690,0.51611328125
1684434445.7980876,2700,0.2802734375
1684434466.6566184,2710,0.32568359375
1684434487.9359655,2720,0.35107421875
1684434508.8601186,2730,0.1466064453125
1684434529.654325,2740,0.494140625
1684434550.7451887,2750,0.254150390625
1684434571.76132,2760,0.247314453125
1684434592.6498845,2770,0.253173828125
1684434613.754471,2780,0.09161376953125
1684434634.8960636,2790,0.30859375
1684434655.7037964,2800,0.384765625
1684434676.5863836,2810,0.488525390625
1684434697.4026332,2820,0.2158203125
1684434718.4219358,2830,0.492919921875
1684434739.2403762,2840,0.181884765625
1684434760.120972,2850,0.27978515625
1684434781.0645757,2860,0.316162109375
1684434802.006227,2870,0.258544921875
1684434822.786734,2880,0.3232421875
1684434843.836709,2890,0.231201171875
1684434864.5932462,2900,0.250732421875
1684434885.7315075,2910,0.29345703125
1684434906.5042272,2920,0.5078125
1684434927.717955,2930,0.052642822265625
1684434948.9592621,2940,0.26904296875
1684434970.0763943,2950,0.2861328125
1684434990.9016962,2960,0.291748046875
1684435011.8756008,2970,0.0413818359375
1684435032.843585,2980,0.307861328125
1684435053.9064314,2990,0.0267333984375
1684435074.8930864,3000,0.1990966796875
1684435095.8169136,3010,0.175537109375
1684435116.6537511,3020,0.498291015625
1684435137.5269694,3030,0.2288818359375
1684435158.610522,3040,0.1142578125
1684435179.7698996,3050,0.210205078125
1684435200.8462098,3060,0.1383056640625
1684435221.7621517,3070,0.11456298828125
1684435242.817295,3080,0.187255859375
1684435263.6759992,3090,0.2166748046875
1684435284.580147,3100,0.366455078125
1684435305.671048,3110,0.1058349609375
1684435326.7145064,3120,0.050140380859375
1684435347.5718758,3130,0.355224609375
1684435368.4644604,3140,0.1502685546875
1684435389.3910873,3150,0.036895751953125
1684435410.2549565,3160,0.357177734375
1684435431.3697226,3170,0.546875
1684435452.420436,3180,0.1431884765625
1684435473.314884,3190,0.10595703125
1684435494.2509415,3200,0.261474609375
1684435515.1550763,3210,0.2293701171875
1684435536.101479,3220,0.1650390625
1684435557.0672593,3230,0.15966796875
1684435578.2309108,3240,0.07806396484375
1684435599.0988662,3250,0.11376953125
1684435620.5222273,3260,0.2861328125
1684435641.7604327,3270,0.216064453125
1684435662.9820006,3280,0.517578125
1684435683.8927507,3290,0.10015869140625
1684435704.8146105,3300,0.196533203125
1684435725.6467268,3310,0.27734375
1684435746.7570732,3320,0.21728515625
1684435767.792959,3330,0.17626953125
1684435788.775981,3340,0.282470703125
1684435809.6916435,3350,0.40380859375
1684435830.6957147,3360,0.15869140625
1684435851.6089602,3370,0.3173828125
1684435872.7339783,3380,0.085693359375
1684435893.916685,3390,0.08868408203125
1684435914.852641,3400,0.03509521484375
1684435935.9457543,3410,0.98046875
1684435956.774,3420,0.23193359375
1684435977.819504,3430,0.40185546875
1684435998.6625946,3440,0.1552734375
1684436019.5547543,3450,0.349365234375
1684436040.438588,3460,0.364990234375
1684436061.4475105,3470,0.40966796875
1684436082.4012926,3480,0.340576171875
1684436103.3513153,3490,0.0919189453125
1684436124.2416997,3500,0.142578125
1684436145.2163384,3510,0.466552734375
1684436166.0548124,3520,0.25390625
1684436186.9923837,3530,0.276123046875
1684436208.062826,3540,0.032318115234375
1684436229.237706,3550,0.25927734375
1684436250.079485,3560,0.265869140625
1684436271.3445053,3570,0.1295166015625
1684436292.3536763,3580,0.283935546875
1684436313.3418262,3590,0.1636962890625
1684436334.2296455,3600,0.416748046875
1684436355.4776108,3610,0.2247314453125
1684436376.3041186,3620,0.0221099853515625
1684436397.3986564,3630,0.221435546875
1684436418.2086759,3640,0.23974609375
1684436439.4170096,3650,0.202392578125
1684436460.5214367,3660,0.10260009765625
1684436481.504836,3670,0.31689453125
1684436502.5435429,3680,0.1357421875
1684436523.4304676,3690,0.06500244140625
1684436544.4830065,3700,0.243408203125
1684436565.4789796,3710,0.00275421142578125
1684436586.547436,3720,0.005062103271484375
1684436607.5162468,3730,0.2071533203125
1684436628.549959,3740,0.230712890625
1684436649.6524816,3750,0.2091064453125
1684436670.6470766,3760,0.274658203125
1684436691.648736,3770,0.1688232421875
1684436712.6434288,3780,0.0300750732421875
1684436733.4884188,3790,0.1539306640625
1684436754.4162948,3800,0.058135986328125
1684436775.393514,3810,0.156494140625
1684436796.5742376,3820,0.149658203125
1684436817.5669734,3830,0.319091796875
1684436838.7385254,3840,0.393798828125
1684436859.5559568,3850,0.10302734375
1684436880.522498,3860,0.419677734375
1684436901.4247606,3870,0.0960693359375
1684436922.7258222,3880,0.192626953125
1684436943.6282363,3890,0.06610107421875
1684436964.4772155,3900,0.0589599609375
1684436985.4226403,3910,0.2467041015625
1684437006.5223374,3920,0.138671875
1684437027.728174,3930,0.31591796875
1684437048.6894479,3940,0.363037109375
1684437069.784414,3950,0.326904296875
1684437090.6734676,3960,0.26953125
1684437111.5479057,3970,0.050750732421875
1684437132.5816054,3980,0.2388916015625
1684437153.5397668,3990,0.082763671875
1684437174.45049,4000,0.25146484375
1684437195.479437,4010,0.268310546875
1684437216.3046014,4020,0.11981201171875
1684437237.3747392,4030,0.2296142578125
1684437258.6852543,4040,0.27294921875
1684437279.64313,4050,0.029205322265625
1684437300.4971192,4060,0.41357421875
1684437321.421215,4070,0.1123046875
1684437342.3418913,4080,0.2381591796875
1684437363.4627075,4090,0.208984375
1684437384.4043465,4100,0.09771728515625
1684437405.5664418,4110,0.086669921875
1684437426.453245,4120,0.2685546875
1684437447.4295313,4130,0.46044921875
1684437467.287958,4140,0.71337890625
1684437488.3458867,4150,0.2069091796875
1684437509.1510072,4160,0.1861572265625
1684437530.2693932,4170,0.309814453125
1684437551.2788959,4180,0.475830078125
1684437572.7124949,4190,0.201904296875
1684437593.5907745,4200,0.1971435546875
1684437614.7089913,4210,0.10736083984375
1684437635.7704954,4220,0.0175933837890625
1684437656.7556715,4230,0.320068359375
1684437677.6508224,4240,0.259765625
1684437698.9999855,4250,0.032470703125
1684437719.9650564,4260,0.09820556640625
1684437740.9112558,4270,0.10552978515625
1684437762.0478644,4280,0.1953125
1684437783.2639823,4290,0.3662109375
1684437804.427836,4300,0.50927734375
1684437825.3911386,4310,0.25732421875
1684437846.3395886,4320,0.20068359375
1684437867.3219438,4330,0.1229248046875
1684437888.251614,4340,0.251708984375
1684437909.299798,4350,0.07879638671875
1684437930.3057644,4360,0.2626953125
1684437951.4641845,4370,0.225341796875
1684437972.5697825,4380,0.0921630859375
1684437993.3597987,4390,0.8310546875
1684438014.3706658,4400,0.07684326171875
1684438035.1992123,4410,0.08441162109375
1684438056.506737,4420,0.33154296875
1684438077.418838,4430,0.179443359375
1684438098.5655825,4440,0.01418304443359375
1684438119.503866,4450,0.039031982421875
1684438140.4888062,4460,0.366455078125
1684438161.4809241,4470,0.72900390625
1684438182.58817,4480,0.0279388427734375
1684438203.4189131,4490,0.205810546875
1684438224.3919244,4500,0.08258056640625
1684438245.3992589,4510,0.1136474609375
1684438266.577924,4520,0.1871337890625
1684438287.5839803,4530,0.2412109375
1684438308.5615406,4540,0.1451416015625
1684438329.7252073,4550,0.09637451171875
1684438351.11974,4560,0.1192626953125
1684438372.2895067,4570,0.382568359375
1684438393.2115436,4580,0.21484375
1684438414.1422584,4590,0.00028443336486816406
1684438434.9717472,4600,0.11676025390625
1684438455.9820623,4610,0.3564453125
1684438476.8326554,4620,0.28564453125
1684438497.7918005,4630,0.24560546875
1684438518.7322214,4640,0.0017633438110351562
1684438539.7406945,4650,0.41455078125
1684438560.689329,4660,0.1539306640625
1684438581.9244342,4670,0.595703125
1684438602.9739866,4680,0.1639404296875
1684438623.875481,4690,0.01032257080078125
1684438644.829858,4700,0.1612548828125
1684438666.0510552,4710,0.112548828125
1684438687.0106258,4720,0.081787109375
1684438707.9981458,4730,0.11553955078125
1684438728.928905,4740,0.071044921875
1684438750.1495485,4750,0.114501953125
1684438771.1074488,4760,0.146240234375
1684438792.3744793,4770,0.1556396484375
1684438813.1546888,4780,0.09429931640625
1684438834.212744,4790,0.1651611328125
1684438855.0318124,4800,0.18115234375
1684438876.098774,4810,0.20751953125
1684438896.9172378,4820,0.31640625
1684438918.009878,4830,0.267578125
1684438938.866008,4840,0.2137451171875
1684438959.981416,4850,0.2027587890625
1684438980.8902104,4860,0.04278564453125
1684439001.7986794,4870,0.318115234375
1684439022.639699,4880,0.12335205078125
1684439043.6326869,4890,0.0904541015625
1684439064.6469681,4900,0.11407470703125
1684439085.8323817,4910,0.251220703125
1684439106.8220623,4920,0.197509765625
1684439127.7297947,4930,0.43798828125
1684439148.820066,4940,0.2117919921875
1684439169.9078865,4950,0.28564453125
1684439191.2665284,4960,0.270263671875
1684439212.1842873,4970,0.235595703125
1684439233.282116,4980,0.203369140625
1684439254.0884316,4990,0.9482421875
1684439275.0795345,5000,0.031524658203125
1684439296.0774393,5010,0.0278778076171875
1684439317.0843813,5020,0.42236328125
1684439337.9008548,5030,0.2161865234375
1684439359.0057733,5040,0.13818359375
1684439379.9718776,5050,0.64208984375
1684439401.3891213,5060,0.05206298828125
1684439422.2644649,5070,0.0299835205078125
1684439443.245969,5080,0.0899658203125
1684439464.142779,5090,0.2919921875
1684439485.1968043,5100,0.1807861328125
1684439505.9988797,5110,0.051055908203125
1684439527.109559,5120,0.11773681640625
1684439548.1456363,5130,0.2105712890625
1684439569.1880345,5140,0.1123046875
1684439590.2762713,5150,0.08465576171875
1684439611.613886,5160,0.19677734375
1684439632.634522,5170,0.10906982421875
1684439653.5767517,5180,0.130859375
1684439674.7196593,5190,0.013824462890625
1684439695.7394314,5200,0.3125
1684439716.7840586,5210,0.2000732421875
1684439737.6649375,5220,0.277099609375
1684439758.8003237,5230,0.390625
1684439779.8079593,5240,0.036376953125
1684439800.8093688,5250,0.1298828125
1684439821.68928,5260,0.1849365234375
1684439842.6931534,5270,0.006870269775390625
1684439863.7907958,5280,0.252197265625
1684439884.9787273,5290,0.1602783203125
1684439905.8238442,5300,0.0732421875
1684439926.760652,5310,0.203125
1684439947.7771757,5320,0.103271484375
1684439968.700208,5330,0.1229248046875
1684439989.5556147,5340,0.3076171875
1684440010.4993505,5350,0.25146484375
1684440031.6662128,5360,0.073974609375
1684440052.5954328,5370,0.210205078125
1684440073.5528388,5380,0.171142578125
1684440094.529683,5390,0.1724853515625
1684440115.5853603,5400,0.0121612548828125
1684440136.6474082,5410,0.22119140625
1684440157.6827471,5420,0.2449951171875
1684440178.7197504,5430,0.03826904296875
1684440199.6938236,5440,0.1739501953125
1684440220.6228683,5450,0.1669921875
1684440241.539945,5460,0.162109375
1684440262.6248727,5470,0.3935546875
1684440283.5308685,5480,0.369384765625
1684440304.6126866,5490,0.380859375
1684440325.7285104,5500,0.07281494140625
1684440346.6805708,5510,0.282470703125
1684440367.5748494,5520,0.16357421875
1684440388.6653428,5530,0.16650390625
1684440409.8448935,5540,0.040924072265625
1684440430.7569401,5550,0.340087890625
1684440451.9797893,5560,0.003173828125
1684440472.9845989,5570,0.08563232421875
1684440494.070182,5580,0.312255859375
1684440514.9449048,5590,0.1854248046875
1684440536.0880113,5600,0.25244140625
1684440557.0891752,5610,0.1995849609375
1684440578.3683743,5620,0.206298828125
1684440599.5780673,5630,0.03399658203125
1684440620.743631,5640,0.255859375
1684440641.728747,5650,0.2449951171875
1684440662.780745,5660,0.1763916015625
1684440683.947664,5670,0.1474609375
1684440705.3085587,5680,0.2261962890625
1684440726.3442929,5690,0.04827880859375
1684440747.319673,5700,0.336181640625
1684440768.4097981,5710,0.18505859375
1684440789.3847556,5720,0.0928955078125
1684440810.3069355,5730,0.556640625
1684440831.2099283,5740,0.0196075439453125
1684440852.225195,5750,0.2100830078125
1684440873.307154,5760,0.0295867919921875
1684440894.4773784,5770,0.25146484375
1684440915.5929823,5780,0.046356201171875
1684440936.8041165,5790,0.08001708984375
1684440957.8730469,5800,0.144287109375
1684440978.990801,5810,0.10064697265625
1684440999.958915,5820,0.0231781005859375
1684441021.082586,5830,0.30029296875
1684441042.0091252,5840,0.1260986328125
1684441063.400733,5850,0.2200927734375
1684441084.2079983,5860,0.13623046875
1684441105.4935641,5870,0.404296875
1684441126.5439186,5880,0.0709228515625
1684441147.8661788,5890,0.06695556640625
1684441169.1536937,5900,0.025665283203125
1684441190.1395674,5910,0.146484375
1684441211.1987128,5920,0.048187255859375
1684441232.1013045,5930,0.1512451171875
1684441253.416496,5940,0.2313232421875
1684441274.2894733,5950,0.040191650390625
1684441295.2302203,5960,0.008056640625
1684441316.1106846,5970,0.00399017333984375
1684441337.0598211,5980,0.0226593017578125
1684441358.1374686,5990,0.349365234375
1684441379.0773547,6000,0.15185546875
1684441400.0229948,6010,0.2403564453125
1684441420.9547486,6020,0.07958984375
1684441441.8334975,6030,0.12322998046875
1684441463.0178564,6040,0.0830078125
1684441484.0712063,6050,0.0041351318359375
1684441504.9885862,6060,0.05853271484375
1684441526.0251877,6070,0.445068359375
1684441547.0389187,6080,0.1114501953125
1684441568.1125045,6090,0.12347412109375
1684441589.0931792,6100,0.287353515625
1684441610.0943997,6110,0.1680908203125
1684441631.093588,6120,0.2213134765625
1684441652.111781,6130,0.251220703125
1684441673.079843,6140,0.321044921875
1684441693.9273944,6150,0.29150390625
1684441714.9651375,6160,0.11968994140625
1684441735.7622015,6170,0.29150390625
1684441756.8081796,6180,0.04736328125
1684441777.6532145,6190,0.1151123046875
1684441798.542844,6200,0.039154052734375
1684441819.3383749,6210,0.09271240234375
1684441839.2992225,6220,0.226806640625
1684441860.1999478,6230,0.09814453125
1684441881.4814088,6240,0.156005859375
1684441902.3092864,6250,0.1368408203125
1684441923.335979,6260,0.2783203125
1684441944.2022793,6270,0.173583984375
1684441965.1162791,6280,0.159912109375
1684441985.9639528,6290,0.139892578125
1684442006.9772475,6300,0.1856689453125
1684442028.0188274,6310,0.1441650390625
1684442049.1316087,6320,0.058349609375
1684442070.0956314,6330,0.06866455078125
1684442091.434992,6340,0.178955078125
1684442112.31262,6350,0.045257568359375
1684442133.2000844,6360,0.31201171875
1684442154.130337,6370,0.330810546875
1684442175.1028986,6380,0.0206756591796875
1684442196.062454,6390,0.0030155181884765625
1684442216.912029,6400,0.214599609375
1684442237.940974,6410,0.1761474609375
1684442258.8198295,6420,0.2227783203125
1684442279.8601437,6430,0.0316162109375
1684442300.74172,6440,0.0311431884765625
1684442321.8278592,6450,0.01885986328125
1684442342.7816534,6460,0.1456298828125
1684442363.8157692,6470,0.2010498046875
1684442384.9008996,6480,0.09381103515625
1684442405.9566212,6490,0.2200927734375
1684442426.8193164,6500,0.0001671314239501953
1684442447.9560046,6510,0.0980224609375
1684442468.9273496,6520,0.047515869140625
1684442490.125186,6530,0.08465576171875
1684442510.982641,6540,0.0618896484375
1684442532.0433903,6550,0.061248779296875
1684442553.0101516,6560,0.10052490234375
1684442573.971515,6570,0.048736572265625
1684442594.9809344,6580,0.072021484375
1684442614.7918794,6590,0.265625
1684442635.8694339,6600,0.2064208984375
1684442657.0238004,6610,0.026885986328125
1684442677.8586519,6620,0.014312744140625
1684442698.7769122,6630,0.019012451171875
1684442719.7433136,6640,0.1669921875
1684442740.826241,6650,0.0966796875
1684442761.6756184,6660,0.186767578125
1684442782.6307824,6670,1.4150390625
1684442803.4698865,6680,0.239013671875
1684442824.484354,6690,0.06695556640625
1684442845.37926,6700,0.1875
1684442866.4873116,6710,0.0556640625
1684442887.29223,6720,0.0010919570922851562
1684442908.4256654,6730,0.143310546875
1684442929.4314053,6740,0.09149169921875
1684442950.432321,6750,0.010009765625
1684442971.283092,6760,0.197021484375
1684442992.2362273,6770,0.06573486328125
1684443013.130909,6780,0.1884765625
1684443034.44721,6790,0.000339508056640625
1684443055.4069104,6800,0.107666015625
1684443076.3521957,6810,0.072021484375
1684443097.289515,6820,0.102294921875
1684443118.2993433,6830,0.84716796875
1684443139.1698594,6840,0.0692138671875
1684443160.2169378,6850,0.06927490234375
1684443181.3213456,6860,0.269775390625
1684443202.3346078,6870,0.251220703125
1684443223.3495517,6880,0.116455078125
1684443244.33461,6890,0.1728515625
1684443265.2293699,6900,0.0831298828125
1684443286.1449041,6910,0.0904541015625
1684443307.0877116,6920,0.1322021484375
1684443328.3835733,6930,0.41943359375
1684443349.3818378,6940,0.055908203125
1684443370.4409199,6950,0.12353515625
1684443391.7015898,6960,0.078369140625
1684443413.0207355,6970,0.032470703125
1684443434.0784562,6980,0.01073455810546875
1684443455.1114147,6990,0.036529541015625
1684443476.2589085,7000,0.1959228515625
1684443497.2072556,7010,0.375244140625
1684443518.4543037,7020,0.0088043212890625
1684443539.334699,7030,0.2119140625
1684443560.6341822,7040,0.037841796875
1684443581.4967434,7050,0.023223876953125
1684443602.8926828,7060,0.2012939453125
1684443623.9531431,7070,0.155517578125
1684443644.968228,7080,0.052337646484375
1684443666.071879,7090,0.0218963623046875
1684443687.199864,7100,0.10638427734375
1684443708.1038077,7110,0.320556640625
1684443729.1199799,7120,0.0709228515625
1684443750.0199175,7130,0.1441650390625
1684443770.9887521,7140,0.2034912109375
1684443792.2465103,7150,0.185546875
1684443813.0637708,7160,0.032684326171875
1684443834.1747859,7170,0.101806640625
1684443855.0787008,7180,0.11322021484375
1684443876.1780612,7190,0.1297607421875
1684443897.0039914,7200,0.138427734375
